CID,SMILES,Kappa1,Kappa2,Kappa3,Phi,Oxygen Balance /%,Rotatable Bonds,Sythetic Accessability Score,PM7 Energy /KJmol-1,B3LYP Energy /KJmol-1,PM7 Frequencies,B3LYP Frequencies
102372084,CC(=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])C,12.559013112491373,5.012482964347618,3.2276465733360085,2.331549602791902,-127.62379192955838,6,6.412990944616436,88.69571231847179,850.219965939125,"25.6181, 33.8747, 43.5745, 55.9482, 75.5129, 86.7349, 97.9667, 119.2838, 142.4789, 192.2789, 240.6801, 264.0019, 292.0086, 305.9149, 376.0632, 395.9677, 402.2172, 413.8618, 468.2706, 477.6642, 503.7203, 510.6378, 538.5913, 607.101, 634.2055, 634.6974, 681.2234, 722.4576, 735.3214, 773.9184, 811.9909, 899.6483, 935.4274, 965.3816, 981.9761, 983.3875, 1021.4448, 1023.2362, 1036.6566, 1088.1624, 1113.9793, 1196.1892, 1257.2294, 1265.5025, 1270.1943, 1273.6813, 1288.9383, 1323.3003, 1329.0591, 1367.7807, 1381.7263, 1391.0563, 1409.9526, 1467.5272, 1469.3072, 1480.0797, 1509.0644, 1597.5698, 1639.4879, 1718.8948, 1740.6808, 1761.8561, 1800.4263, 1932.7681, 2096.885, 2653.6488, 2659.1343, 2663.0424, 2665.5416, 2671.2708, 2688.6705, 2719.8827, 2739.8357, 2771.6154, 2774.7812","41.1497, 47.9769, 59.3967, 72.0712, 83.2606, 119.9678, 141.582, 166.6552, 170.0745, 198.5263, 238.0105, 264.79, 295.3475, 343.2131, 348.0794, 375.7751, 397.8095, 445.7669, 449.1449, 515.4794, 527.8399, 534.3838, 572.7957, 625.6311, 635.4352, 669.7138, 696.6983, 736.1786, 749.3629, 762.7451, 822.8345, 843.0516, 866.7545, 885.4173, 945.2952, 969.2571, 976.7065, 989.6673, 1008.0658, 1059.0182, 1088.4918, 1111.2726, 1148.1632, 1166.0111, 1168.1233, 1257.9001, 1280.861, 1320.5529, 1362.3539, 1386.9696, 1399.2075, 1430.806, 1440.2174, 1469.5698, 1486.8747, 1505.6595, 1506.9096, 1519.6649, 1519.9708, 1568.6751, 1600.9181, 1631.3547, 1656.2694, 1674.1913, 1706.1169, 3035.9247, 3039.8965, 3086.8107, 3087.8522, 3149.1746, 3159.8973, 3248.8723, 3263.8754, 3277.7605, 3494.9549"
415182,C=NN=C(N)N,4.939999999999998,2.193807106598984,2.9399999999999986,0.903117258883248,-130.08758611333602,1,7.522913869100146,180.92901789822034,481.4798601956514,"-437.6044, -106.8101, 113.1578, 194.0389, 201.3055, 391.3333, 408.1027, 468.8259, 469.6226, 616.9838, 636.2913, 699.1935, 1019.9598, 1095.0673, 1129.7686, 1139.5181, 1216.5236, 1364.008, 1417.0068, 1575.0806, 1645.6169, 1668.5685, 1676.8315, 1808.0573, 2693.6413, 2752.358, 2784.3107, 2803.8534, 2831.4041, 2845.0027","-496.779, -379.2808, 141.1711, 238.6419, 246.9014, 411.6058, 432.4605, 507.7984, 606.7731, 616.8537, 721.5729, 790.7902, 945.9751, 954.5938, 1022.5057, 1056.8582, 1178.0371, 1234.9364, 1468.299, 1503.8017, 1589.947, 1651.8392, 1670.9984, 1709.0277, 3098.2128, 3215.5211, 3600.3093, 3636.3805, 3740.7147, 3762.0198"
53808653,C1=CN(C(=O)NC1=O)N=O,6.400772946859902,2.256485086263266,0.9927304398316152,1.1110191303959036,-73.71446927141469,1,5.634772617141692,-222.3488887145854,359.2178917693876,"56.2558, 132.7928, 167.1538, 238.0436, 260.3268, 351.5292, 390.8576, 404.4335, 506.4499, 544.9064, 618.2464, 651.3885, 651.5929, 688.5904, 766.4136, 878.2488, 899.0808, 997.3833, 1031.0908, 1169.5519, 1284.7884, 1331.9217, 1358.4062, 1417.2154, 1427.6321, 1478.8479, 1792.6575, 1804.853, 1853.2966, 1874.5403, 2708.5135, 2740.1774, 2749.7384","79.5249, 139.2883, 197.8112, 255.7718, 273.7649, 353.7565, 410.2783, 416.1461, 529.1168, 562.3332, 654.3972, 685.6144, 720.8446, 728.716, 748.1107, 823.8747, 830.7995, 958.1867, 992.5038, 1035.0291, 1141.4082, 1227.4161, 1296.081, 1372.3774, 1422.9623, 1437.6239, 1670.6266, 1689.9261, 1815.5569, 1860.733, 3248.789, 3262.7851, 3593.8299"
3762383,CN1C(=O)N(N=N1)C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],12.34963134845644,4.285831459150421,2.032350429277751,2.1171375416849934,-84.15660281434708,4,5.247709409253565,219.88741264125076,1159.4481827139684,"22.9921, 26.7581, 39.2415, 58.4985, 79.2669, 110.6401, 136.4019, 141.1121, 160.0344, 180.038, 238.1653, 252.5919, 259.5618, 295.0016, 321.3864, 367.8571, 372.4702, 426.7533, 461.6775, 502.0762, 519.4899, 534.9421, 605.0789, 625.1565, 645.9031, 660.0395, 685.4297, 691.7247, 733.6922, 771.7181, 779.0966, 819.1032, 855.9442, 910.3288, 935.1315, 982.0477, 1018.0377, 1024.5851, 1072.6336, 1080.5986, 1102.2784, 1206.7824, 1232.5585, 1263.5626, 1267.3682, 1276.9488, 1293.5207, 1312.7181, 1326.452, 1338.4742, 1398.6461, 1420.3604, 1456.9791, 1469.6328, 1478.1515, 1514.5895, 1570.0685, 1664.9892, 1679.6831, 1696.3082, 1770.0011, 1777.6756, 1919.8994, 2632.7758, 2643.5256, 2680.1983, 2711.7704, 2733.1928, 2744.4973","43.5478, 51.335, 58.1742, 65.1758, 73.873, 97.4622, 144.9098, 152.9865, 171.9761, 179.3088, 243.0281, 251.091, 283.1192, 292.6149, 325.9291, 344.5544, 391.3246, 456.9081, 474.7087, 524.2179, 535.3203, 576.9354, 624.6916, 663.9656, 672.6821, 701.6841, 721.1742, 736.3193, 753.3549, 775.7418, 785.6183, 813.7588, 844.7397, 869.613, 928.7549, 956.513, 968.5527, 994.8354, 1059.9502, 1085.9835, 1126.8594, 1136.2332, 1167.4638, 1173.8202, 1175.4017, 1282.1669, 1291.2873, 1372.4159, 1394.0445, 1396.1869, 1407.217, 1420.7083, 1456.3533, 1469.3418, 1485.6082, 1513.7161, 1533.7538, 1538.4582, 1619.5999, 1639.5156, 1671.9531, 1677.3654, 1851.214, 3082.0147, 3156.6143, 3183.5314, 3239.0968, 3258.5291, 3271.4622"
3319667,CC1C(C2=C(N1C)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])(C)C,13.256337435963323,3.9073976251877465,1.7276450026885282,1.52346415929325,-165.87173892391465,6,7.409765349625971,-1.4734742393544251,750.9009257492282,"27.2544, 28.8362, 50.589, 58.6518, 95.9659, 110.777, 142.0574, 150.4216, 156.8632, 174.9383, 185.132, 202.1883, 216.8701, 227.523, 257.3728, 286.0018, 302.9915, 320.7926, 335.6028, 340.5733, 360.3195, 378.9921, 453.1039, 477.799, 501.094, 537.4641, 569.6095, 588.2156, 590.3473, 664.4605, 669.0996, 724.9435, 728.5003, 752.9066, 775.3778, 796.1194, 846.2404, 917.8106, 949.3746, 968.2544, 987.1693, 994.2925, 1030.6851, 1032.573, 1054.004, 1072.8243, 1091.3409, 1100.6634, 1113.9401, 1166.1661, 1193.9273, 1201.8552, 1236.5843, 1250.8909, 1267.1853, 1279.6396, 1281.9939, 1284.5956, 1288.2714, 1291.2541, 1294.2807, 1295.7045, 1298.8868, 1303.6613, 1310.4305, 1314.5931, 1345.8243, 1358.9884, 1392.8422, 1402.4587, 1406.9838, 1410.1562, 1474.127, 1479.1113, 1493.3247, 1541.2805, 1568.8447, 1701.4457, 1732.635, 1768.5969, 1770.7783, 2643.914, 2650.1157, 2659.799, 2660.3123, 2666.5268, 2675.1339, 2675.6051, 2678.8245, 2680.9781, 2715.7688, 2738.711, 2754.6016, 2778.9169, 2779.7112, 2781.5338","51.8036, 51.9304, 66.0344, 94.778, 110.183, 147.3541, 162.5884, 170.3615, 177.7361, 200.6531, 229.6001, 241.3388, 254.6757, 273.1319, 287.6463, 306.1901, 316.0014, 327.5536, 351.9889, 358.21, 366.5367, 373.6624, 456.1448, 491.0231, 534.7931, 550.0235, 565.2041, 580.7574, 597.6135, 659.9861, 678.3478, 748.4898, 750.5376, 757.6344, 788.891, 796.9111, 821.4981, 861.393, 886.4632, 908.4049, 940.9396, 948.2351, 965.0037, 987.9428, 1028.4246, 1064.0302, 1089.4689, 1099.7036, 1121.1119, 1133.401, 1155.5494, 1182.403, 1185.4196, 1200.9581, 1246.2857, 1264.6987, 1280.5265, 1332.7612, 1379.0703, 1393.8832, 1394.7902, 1404.7929, 1412.4327, 1422.5564, 1440.965, 1447.8277, 1467.0399, 1492.7921, 1505.6165, 1511.6046, 1518.6474, 1527.203, 1532.1066, 1534.2483, 1538.2694, 1541.4451, 1552.9735, 1616.6372, 1633.1271, 1655.8544, 1670.6893, 2940.7165, 2993.5113, 3054.0905, 3061.9495, 3066.0312, 3110.2542, 3111.9681, 3123.5172, 3127.3448, 3145.7562, 3156.705, 3171.3551, 3175.0022, 3265.6072, 3284.6636"
13930506,CCOC(=C)C1=C(C=C(C=C1)OC)[N+](=O)[O-],12.03163323782235,5.156923569940716,2.502526358622189,2.1395245872071795,-175.60739776625599,7,7.053487998444303,-233.2567639808621,386.7046170948877,"32.7479, 52.7537, 66.1779, 69.1967, 80.2919, 92.694, 135.8758, 147.1215, 161.7048, 169.0701, 173.4294, 196.3457, 265.954, 283.9164, 303.0635, 340.6258, 355.4728, 393.7056, 414.8551, 497.6419, 551.8828, 569.1884, 578.5937, 606.1085, 626.8869, 660.0393, 709.5484, 747.4183, 786.4113, 854.7885, 878.3477, 889.4881, 946.3002, 962.7617, 1006.9452, 1011.385, 1024.2876, 1043.9579, 1068.7029, 1100.4702, 1117.1323, 1137.072, 1144.2851, 1179.1935, 1186.8235, 1187.5911, 1228.6559, 1256.4142, 1284.7877, 1289.8015, 1290.0447, 1295.5919, 1320.2591, 1324.145, 1335.9099, 1341.1084, 1355.8065, 1377.679, 1380.7842, 1399.3683, 1458.4654, 1487.2305, 1522.5156, 1580.6345, 1693.4652, 1712.6552, 1766.0027, 1864.1499, 2643.4719, 2652.115, 2652.9176, 2671.7811, 2684.1322, 2713.2862, 2733.0753, 2740.3283, 2744.2177, 2745.2226, 2765.6351, 2781.2329, 2802.1459","27.904, 53.3085, 67.1188, 81.872, 93.689, 122.2328, 152.805, 178.5377, 193.3087, 199.7695, 239.8898, 269.2569, 278.6815, 306.5022, 312.0178, 365.5545, 371.3399, 413.9502, 454.1876, 484.3369, 577.1975, 589.8587, 593.0602, 661.7658, 689.33, 724.2653, 734.4766, 754.6865, 786.9598, 819.719, 821.9974, 844.1782, 845.9871, 889.7792, 901.4654, 937.9821, 962.5618, 999.2807, 1065.7766, 1089.8066, 1100.4028, 1147.7993, 1167.7452, 1184.4326, 1184.6653, 1196.3945, 1220.363, 1273.8494, 1313.9063, 1314.2882, 1345.2616, 1362.2864, 1409.6297, 1421.6222, 1447.1366, 1458.449, 1467.1623, 1498.1968, 1515.4618, 1522.1252, 1530.6925, 1532.3903, 1547.623, 1551.7033, 1612.762, 1641.18, 1677.9849, 1701.2733, 3023.0337, 3031.0584, 3062.1772, 3069.8009, 3092.8533, 3132.3598, 3143.695, 3166.3423, 3204.2929, 3211.8504, 3233.7885, 3252.6288, 3284.3833"
67528370,COCC1=CC(=C(C=C1)C(=O)OC)[N+](=O)[O-],12.1211743772242,5.2214923429846865,2.543791088385683,2.344097007357716,-145.64958025389564,6,6.486821943468331,-432.331634344718,235.35235576330894,"22.6806, 28.2863, 46.4024, 64.3664, 69.9715, 85.2259, 104.6626, 126.8154, 152.687, 166.7464, 184.4435, 194.7384, 234.8669, 296.7837, 307.9146, 343.7616, 373.4199, 395.1342, 412.1158, 466.0056, 556.6711, 564.1731, 631.6012, 652.2039, 671.1528, 709.4769, 779.1183, 789.3723, 853.338, 885.2471, 953.193, 998.3787, 1015.5039, 1026.6012, 1052.8332, 1073.6118, 1076.3821, 1084.9056, 1151.6463, 1163.0303, 1164.6898, 1188.2715, 1214.7357, 1225.9388, 1253.3844, 1285.4185, 1288.1745, 1291.6779, 1297.3093, 1298.1551, 1313.118, 1317.4845, 1351.9818, 1375.1448, 1381.4586, 1385.5355, 1421.4159, 1477.7161, 1515.4851, 1588.7793, 1694.5633, 1710.3661, 1770.9549, 1867.3105, 2635.3305, 2651.0659, 2653.2553, 2655.7661, 2662.3656, 2706.7707, 2718.7872, 2740.5516, 2746.2349, 2746.8026, 2755.8037","22.999, 26.2626, 55.6628, 73.0051, 89.9286, 105.4584, 126.7522, 149.8876, 153.3775, 190.1248, 215.2293, 230.6832, 253.4341, 289.4668, 312.2101, 357.357, 383.8725, 418.7439, 429.293, 450.6492, 569.0274, 593.2981, 657.6734, 696.5397, 701.6067, 760.0074, 790.1004, 821.2382, 839.0921, 854.672, 933.0127, 952.6196, 976.3208, 996.5486, 1010.008, 1051.8259, 1093.0091, 1153.3238, 1168.5815, 1183.4928, 1186.1076, 1192.6525, 1223.7526, 1233.7216, 1240.3722, 1273.3209, 1296.657, 1312.3081, 1354.5678, 1409.1698, 1425.5978, 1452.8779, 1491.2238, 1502.0128, 1512.0499, 1515.5025, 1523.5861, 1526.7898, 1543.8487, 1551.5235, 1618.6075, 1644.2716, 1678.8605, 1823.5437, 2957.8092, 2983.156, 2998.2301, 3044.4927, 3078.6607, 3149.1198, 3156.3161, 3186.2408, 3186.5629, 3226.4569, 3264.166"
4282816,CC1=C(C=C2C(=C1[N+](=O)[O-])N=CN2)[N+](=O)[O-],10.023053661148,3.2600449248626093,1.2750455028089893,1.485254782711415,-108.03139608433003,3,5.534406873670273,174.31490471732292,889.6570141366906,"31.1583, 51.7263, 69.675, 100.8537, 137.2382, 153.5801, 212.121, 253.8663, 259.2157, 306.5161, 330.806, 353.6777, 369.8395, 394.8338, 442.5293, 492.564, 499.2023, 555.2132, 571.9771, 627.5433, 676.2817, 686.069, 731.0699, 755.2306, 775.0247, 796.283, 814.924, 901.8924, 912.4299, 968.4407, 978.3958, 1063.3015, 1106.3029, 1120.8724, 1154.0329, 1224.293, 1255.782, 1261.5075, 1275.1052, 1288.7653, 1333.4965, 1377.2627, 1401.1008, 1404.8719, 1424.9022, 1474.1086, 1482.684, 1494.3156, 1564.556, 1608.7307, 1702.4437, 1735.7757, 1772.1905, 1781.4385, 2642.5612, 2651.9435, 2727.7364, 2735.4345, 2767.7099, 2812.7664","45.8598, 58.2045, 85.6548, 117.8964, 148.4408, 169.0003, 192.8192, 219.9438, 283.7543, 320.8482, 326.777, 349.6669, 391.7312, 405.1903, 453.0926, 471.5348, 484.8268, 539.4931, 639.2222, 647.8895, 670.1223, 728.9046, 735.3541, 768.8499, 781.4304, 796.1953, 823.3318, 881.7002, 894.5641, 901.6772, 933.6503, 1018.8459, 1056.6047, 1068.8605, 1084.6122, 1115.1064, 1203.4398, 1233.8002, 1307.5824, 1330.911, 1380.9875, 1388.9361, 1419.7732, 1420.7598, 1449.7427, 1474.4917, 1482.2387, 1510.5016, 1528.931, 1538.328, 1609.9957, 1647.7116, 1654.3515, 1686.3383, 3090.1753, 3154.5473, 3178.5879, 3253.3291, 3269.8006, 3651.6569"
134824427,C1=C(OC(=O)N1)CC=O,5.810208333333333,2.2999713134348743,1.2827016790809238,0.9545223208390655,-119.59266110193623,2,6.3830093769009295,-393.41032522187004,40.01099716282346,"2.8155, 71.635, 164.2997, 180.8415, 258.0344, 270.5801, 315.4175, 459.5514, 526.6507, 559.0012, 631.8658, 706.374, 763.954, 781.5072, 883.8671, 987.7173, 1031.6408, 1046.0207, 1110.4133, 1167.86, 1190.2198, 1215.8754, 1243.2112, 1272.1738, 1303.2654, 1371.8612, 1398.3077, 1426.4215, 1811.6307, 1846.1495, 1927.6552, 2635.4608, 2652.4702, 2724.8327, 2758.7615, 2817.4922","48.3842, 89.6756, 127.351, 191.6286, 274.2957, 289.9325, 432.6734, 518.3854, 560.2833, 605.9379, 713.6865, 726.6029, 759.5207, 764.3023, 824.1979, 903.2973, 943.4888, 981.4327, 1041.9813, 1092.9142, 1144.4233, 1225.1693, 1271.8999, 1365.0699, 1374.2017, 1422.2024, 1432.0765, 1466.6336, 1730.2737, 1847.5924, 1906.2962, 2910.5741, 3034.9502, 3071.7584, 3303.1901, 3687.0842"
57682798,COC1=C(C=C(C=C1)[N+](=O)[O-])CC=C,10.242236842105264,4.411323399666699,2.097507873519778,1.8072727618602924,-186.33613672600367,5,6.9470547101220514,-66.66775615983425,440.5661626601833,"28.1455, 31.3993, 59.2954, 65.7615, 107.7663, 126.5815, 178.0537, 183.4252, 223.8831, 254.3247, 313.9335, 327.0556, 368.8009, 390.5975, 448.2508, 497.0286, 509.8932, 541.9323, 587.6712, 625.575, 630.9911, 720.6823, 739.109, 778.1515, 868.8053, 890.0325, 938.0503, 969.659, 975.7245, 1011.4269, 1015.1203, 1040.5539, 1068.3046, 1088.1743, 1101.5588, 1134.1339, 1165.9518, 1210.8424, 1228.149, 1248.6963, 1284.2313, 1293.9666, 1315.1098, 1320.8722, 1344.3849, 1346.2557, 1349.3599, 1363.0841, 1389.3861, 1392.5658, 1444.9155, 1483.6489, 1547.7903, 1565.3231, 1695.4485, 1697.5595, 1757.8654, 1852.174, 2651.4729, 2652.0529, 2652.8158, 2716.2589, 2724.3228, 2727.7254, 2733.3748, 2744.0869, 2758.9681, 2766.3928, 2789.0884","44.2858, 54.2256, 70.501, 83.8804, 133.0357, 145.291, 184.836, 220.2063, 241.2052, 271.6619, 318.7476, 360.1619, 367.8063, 391.7238, 474.5343, 494.7659, 541.3541, 556.9398, 581.0595, 649.3599, 675.7518, 737.7929, 758.805, 782.6757, 826.1477, 838.6732, 918.0924, 924.3752, 941.7143, 961.4721, 964.0742, 967.125, 1040.2472, 1064.2595, 1106.1657, 1133.2927, 1175.4105, 1183.3709, 1207.6833, 1220.0826, 1248.7182, 1303.7228, 1309.8755, 1328.5885, 1349.7962, 1388.8472, 1395.9792, 1464.8349, 1475.5329, 1499.0884, 1502.5346, 1522.6656, 1530.6121, 1544.3015, 1612.2111, 1650.1428, 1666.9999, 1730.551, 3038.0377, 3045.137, 3097.0658, 3103.0372, 3154.8492, 3168.1631, 3170.7345, 3232.1501, 3236.1759, 3240.322, 3253.5083"
283574,C1(=C(NC(=O)N1)N)C(=O)N,6.400772946859905,1.9039429596069992,0.8585608360991461,0.7616691617635538,-101.32564909633001,2,6.4805796291944855,-290.4316093877305,156.82597391887504,"-308.6136, -95.7086, 92.6365, 131.3514, 212.5072, 240.8277, 255.788, 343.316, 378.001, 388.7442, 408.9883, 430.5864, 507.7152, 549.7411, 581.705, 629.8988, 635.4495, 651.6036, 672.2118, 734.0771, 912.3473, 1081.6344, 1161.6495, 1164.6167, 1252.6184, 1309.3286, 1372.6084, 1391.7896, 1436.8238, 1563.1896, 1620.3721, 1638.829, 1657.1464, 1724.2859, 1779.6588, 1911.987, 2564.2524, 2814.606, 2815.5028, 2830.116, 2837.1543, 2851.2307","-420.3941, -379.2919, -158.2053, 116.9357, 130.8397, 190.6554, 228.521, 315.2883, 351.0737, 423.227, 424.5086, 431.2531, 517.5659, 578.2699, 606.7108, 648.6523, 662.5744, 680.4811, 738.2875, 747.3641, 838.5342, 999.3295, 1042.7622, 1071.7453, 1159.5803, 1209.9975, 1320.9928, 1324.6109, 1385.2845, 1475.5343, 1538.0304, 1583.2147, 1639.9868, 1694.2309, 1736.9828, 1859.2766, 3522.1059, 3610.3995, 3671.3878, 3696.7783, 3725.0621, 3736.5865"
2942421,C1CCN(CC1)C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O,12.34963134845644,5.033463106420682,2.4186457517307054,1.9425441803234933,-172.6269863292214,3,7.126064566154457,-336.1839958283705,370.96038074696463,"21.432, 36.8537, 48.7231, 69.829, 103.3427, 115.1621, 131.2191, 162.3038, 206.3825, 229.8641, 245.302, 285.0054, 323.0731, 341.9364, 356.3069, 426.3722, 442.9091, 456.308, 476.1752, 498.0422, 510.8797, 534.8468, 571.626, 582.5115, 598.005, 635.121, 692.1143, 734.4461, 763.2485, 771.5773, 796.9359, 850.2287, 880.1916, 886.1145, 935.8508, 981.6377, 984.1492, 988.2037, 1002.9664, 1014.5731, 1024.0063, 1028.4403, 1106.1494, 1123.7164, 1128.3383, 1153.0384, 1161.2932, 1193.0514, 1200.9088, 1210.3625, 1217.8474, 1248.4173, 1265.333, 1273.2238, 1298.221, 1300.1555, 1308.1853, 1314.3455, 1318.6378, 1332.1018, 1336.5006, 1355.9125, 1360.8004, 1386.4049, 1387.8727, 1391.9361, 1400.6505, 1437.4668, 1480.7691, 1490.8633, 1539.2052, 1607.3993, 1644.5113, 1715.8304, 1753.7083, 1875.1357, 2629.3628, 2634.4273, 2652.1146, 2662.7354, 2677.2003, 2707.0354, 2711.0008, 2724.4188, 2725.1396, 2741.8355, 2744.0419, 2747.125, 2747.922, 2791.1468","35.4514, 48.8411, 60.0377, 76.0112, 98.7578, 149.4369, 153.7514, 180.4363, 225.5727, 246.9962, 272.4758, 288.7937, 337.4965, 356.5977, 375.4768, 407.4025, 441.1183, 451.4438, 457.6871, 511.8394, 529.1305, 541.5377, 596.5345, 611.2647, 654.6374, 664.1089, 712.0324, 729.8464, 756.8257, 795.7098, 801.0218, 824.4819, 845.1351, 855.005, 873.6898, 917.1743, 925.8136, 951.101, 971.1334, 980.5074, 990.3967, 1047.8096, 1057.9303, 1079.1343, 1088.5428, 1135.9179, 1149.6627, 1162.7136, 1185.1656, 1190.6223, 1204.1103, 1252.5399, 1280.0354, 1304.1676, 1311.0193, 1321.3939, 1351.7499, 1373.9404, 1386.6506, 1395.4115, 1400.6003, 1404.4542, 1412.4422, 1416.8344, 1433.626, 1462.5702, 1506.4927, 1512.5909, 1516.1259, 1520.3392, 1530.0725, 1542.4319, 1591.2563, 1639.581, 1661.9231, 1806.9448, 2956.5958, 2962.615, 3023.8187, 3048.8602, 3059.3137, 3082.0656, 3092.3964, 3116.6959, 3117.5786, 3194.0028, 3235.4122, 3250.451, 3277.1468, 3702.1084"
137321842,C1C(=O)C(=N)NC(=O)N1,5.741406044678055,1.8479763724759504,1.042170728106469,0.757855908239689,-107.00118173363944,0,6.5552990472306,-207.97374678198528,231.31098593188466,"47.2987, 95.4524, 139.3379, 321.6378, 324.7903, 381.4722, 413.4816, 463.0793, 495.7645, 532.3378, 556.1406, 641.3782, 657.1509, 764.2126, 793.2374, 852.0282, 975.3917, 1024.3808, 1104.9203, 1138.6843, 1182.3546, 1282.2891, 1283.6253, 1342.2818, 1379.3626, 1481.3266, 1502.2453, 1513.1657, 1838.5846, 1855.9743, 1875.3472, 2621.7868, 2704.222, 2764.0879, 2774.0391, 2791.3356","64.0503, 98.2161, 151.8586, 343.825, 384.8544, 409.753, 440.1429, 489.3025, 531.1104, 600.845, 621.6187, 667.102, 701.6318, 748.9983, 813.6486, 884.1035, 956.4419, 1008.5156, 1083.5174, 1150.6917, 1184.2595, 1255.1351, 1315.2962, 1388.3758, 1420.6578, 1439.6455, 1483.0904, 1522.2304, 1722.5867, 1838.9124, 1847.2915, 2983.5478, 3127.0874, 3426.2729, 3590.9759, 3619.2492"
102355565,CN(C)C(=O)OC1=C(C=C(C=C1)C(=O)O)[N+](=O)[O-],13.425104166666666,5.126533005206717,2.937328964426258,2.4580085574555315,-119.59266110193623,5,6.222431280926399,-646.4932199405085,148.4845480787502,"24.3977, 27.363, 42.6914, 47.9791, 59.0531, 92.0021, 116.3907, 128.389, 155.5965, 178.7537, 185.5786, 216.8956, 246.4007, 254.2585, 300.9623, 343.7299, 357.6437, 381.1422, 416.4932, 437.7739, 463.0174, 474.5425, 519.9555, 530.761, 562.1231, 574.3597, 604.3494, 631.6709, 658.6993, 712.3715, 729.3932, 751.1334, 788.4323, 887.5421, 933.5654, 950.4224, 988.0628, 1005.5411, 1060.6302, 1072.631, 1087.0575, 1095.4618, 1111.4096, 1153.3353, 1163.5919, 1233.5331, 1271.326, 1275.1442, 1282.2622, 1283.7196, 1290.3283, 1318.9099, 1333.3289, 1361.0336, 1396.6301, 1417.068, 1427.1166, 1470.9062, 1485.7729, 1509.2425, 1547.4651, 1677.5781, 1696.1776, 1761.2274, 1866.3644, 1882.3237, 1958.75, 2001.0058, 2631.8909, 2641.0052, 2648.8634, 2655.6539, 2696.9977, 2732.1212, 2751.992, 2753.628, 2778.4201, 2787.0756","24.4406, 36.5515, 53.1396, 58.5656, 66.8946, 86.676, 112.522, 132.2601, 137.1639, 151.3422, 163.9857, 221.5776, 230.1672, 246.5673, 297.957, 331.2819, 369.7454, 380.9198, 407.2307, 440.9178, 489.2874, 510.7544, 520.5234, 577.8289, 623.7559, 629.4723, 657.4606, 683.1963, 702.3131, 730.8678, 764.3813, 777.0111, 786.242, 830.6168, 850.1187, 873.4608, 926.0798, 959.6111, 984.6358, 1028.6759, 1096.9861, 1105.4172, 1142.8212, 1142.9608, 1173.2521, 1181.5794, 1189.0726, 1214.7174, 1271.0876, 1287.5536, 1308.5702, 1363.1975, 1394.1703, 1403.5021, 1440.0889, 1451.8859, 1463.4731, 1494.3151, 1521.2084, 1525.5285, 1532.9445, 1542.3202, 1563.1685, 1618.5659, 1634.4639, 1674.3775, 1826.9849, 1832.1638, 3038.795, 3045.1071, 3092.4617, 3102.4031, 3195.3616, 3211.592, 3236.6915, 3255.3939, 3267.8227, 3698.3351"
11805483,CC1C(C(=O)OC1C(OC)OC)C,10.470710250201776,4.065890283490641,1.8356693854654456,1.468026174742802,-187.01426100624084,7,7.615804877220006,-784.6781019663624,-206.69060511272318,"50.9544, 73.9213, 80.3763, 126.1627, 156.6501, 170.5202, 182.7072, 188.0206, 211.7372, 222.9798, 238.5617, 261.2839, 279.009, 283.8828, 315.0047, 344.5166, 424.6055, 451.4649, 500.105, 540.9812, 577.0351, 678.7246, 690.2961, 767.2168, 882.2259, 915.6053, 929.4854, 978.137, 1020.7491, 1048.9595, 1056.6533, 1072.6315, 1079.0095, 1093.9938, 1111.8917, 1118.4505, 1129.514, 1139.4588, 1151.102, 1156.6319, 1178.6435, 1190.7363, 1214.0382, 1228.7226, 1250.7358, 1258.7069, 1270.9534, 1278.0623, 1288.1678, 1292.0399, 1294.0058, 1295.4636, 1297.3616, 1303.9753, 1305.1155, 1305.947, 1313.2077, 1323.172, 1328.1398, 1341.4247, 1394.2884, 1395.9478, 1401.7233, 1405.5469, 1890.2044, 2648.9598, 2649.8496, 2650.59, 2656.85, 2658.3973, 2663.4347, 2670.7313, 2674.4693, 2675.7481, 2683.4604, 2698.8002, 2709.8934, 2745.2576, 2747.4963, 2778.6081, 2781.1456","35.4469, 50.3701, 76.0834, 84.7905, 102.7564, 144.7054, 169.0261, 198.5198, 204.5984, 213.3842, 224.0618, 230.9907, 261.0764, 287.8352, 318.6006, 338.2231, 406.5682, 470.3538, 537.4951, 553.0617, 567.1861, 648.6662, 687.266, 757.6908, 820.6296, 873.5496, 906.1605, 963.4115, 994.3093, 1012.2719, 1058.2297, 1072.127, 1082.1704, 1119.8585, 1130.661, 1138.3949, 1168.1603, 1172.1933, 1186.7547, 1190.3103, 1191.1663, 1201.5556, 1222.8029, 1254.0065, 1289.0364, 1306.0823, 1353.0368, 1372.4022, 1395.0775, 1406.1313, 1418.3834, 1431.5365, 1437.1429, 1443.4737, 1498.0474, 1504.1454, 1512.425, 1521.9635, 1524.3644, 1526.6396, 1527.8523, 1532.0033, 1538.9384, 1541.7758, 1879.5291, 2895.7169, 2998.122, 3000.8987, 3009.4105, 3029.176, 3042.4993, 3049.3093, 3056.8706, 3065.4999, 3105.7403, 3106.9159, 3116.0012, 3122.5882, 3140.4122, 3145.2348, 3157.7183"
