CID,SMILES,Hf /kJmol-1,Hf_spread /kJmol-1,density / gcm-3,det_velocity / kms-1,det_pressure / Gpa
C068,C(=C)(N1CN(C2CCNCC2O[N+](=O)[O-])NN1)c1ccc(C)cc1,,,,,
C069,C(=CN(NC(=O)[N+](=O)[O-])n1cnnn1)N1CCNN1,,,,,
C070,C(=Cc1cccc2c1cccc2)(C#CC)N=[N+]=[N-],,,,,
C071,C(C=CN=N)(C)C1NNNC(C2NCCNC2)C1,,,,,
C072,C1(C2NCNCN2)CNN(CC=C)N1,,,,,
C073,CC#Cc1nnnnc1,,,,,
C074,N1NN(C2N(c3nnn[nH]3)NNCN2)CC(N[N+](=O)[O-])C1,,,,,
C075,C(C#CN=O)(C)n1cnnn1,,,,,
C076,C(#C)NC(=N)N,,,,,
C077,C(C=C)C1CN(c2nnn[nH]2)CN1,,,,,
C078,C1(C2CCC3C(C2)CCCC3)(C2NCCN2c2c[nH]nn2)NCNN1C1CCCC2C1CCCC2,,,,,
C079,C1CNC(C)(C#CC)N1c1nccnc1,,,,,
C080,N1(C(=O)C)CCNCN1,,,,,
C081,C1CN(C2CC(O)CC(c3cc[nH]n3)C2)CN1,,,,,
C082,C1NC(C=CC)NN1,,,,,
C083,N1(C2CCCCC2OC2CCC(O)CC2)CNCC(c2nnnnc2)C1,,,,,
C084,N1CCCC(N)(N)C1NN,,,,,
C085,C(C1C(NNC(=NC)N)CCCC1)C=C,,,,,
C086,N1CNC(OC(=O)N)N(OO)C1,,,,,
C087,N1C(C=CC)NNCN1,,,,,
C088,CC=CC1C(C(=O)N)C(O)(C2NCCNN2)CCC1,,,,,
C090,C1N(NN)CN(C2CCNN2)N1N=O,,,,,
C092,C1CNCCN1n1cnnn1,,,,,
C093,C1(CC=O)CNNC1,,,,,
C094,C1CNC(CC#CC2CNNNC2)N1CCC(=O)O,,,,,
C095,N1C(C(=O)N)N(C(=O)C)C(C2CCCCC2C)NN1,,,,,
C096,N1(N=N)NN(OC(=O)N)C(C=CC)CC1,,,,,
C097,N1C(c2nc[nH]n2)CNCN1C(=O)C,,,,,
C098,C(=CC#N)N[N+](=O)[O-],,,,,
C099,C(C#C)c1c[nH]nn1,,,,,
C100,N1NNC(C2NN(c3ncncn3)NCN2)CC1,,,,,
C101,N1(C2CNCCC2)CN(n2ccnn2)NCN1,,,,,
C102,C1CNN(n2cccn2)N1,,,,,
C103,C(#C)NC(=N)Nc1cnncn1,,,,,
C104,CC(=CC1NNCNN1c1ncncn1)OCCC,,,,,
C105,N1NCC(c2c(O)cccc2)CC1,,,,,
C106,C(CC(=O)C)(C#CC)c1cnncn1,,,,,
C107,C1C(C2CC(O)CCC2)(C2CNCCC2)NCC(OC(=O)N)N1,,,,,
C108,N1CCC(C#CC)CC1C1CCCCC1,,,,,
C109,N1CCCC(n2ccnc2)C1,,,,,
C111,CC1NC(C2CCN(C(=O)O)N2)CN1CC#C,,,,,
C112,CCC(C1C(O)(C(=O)C)CCCC1)C(=O)[N+](=O)[O-],,,,,
C113,C1([N+](=O)[O-])CNCN1,,,,,
C114,C#CC1(C2CN(c3nnccc3)NN2)NN(C=C)CNC1,,,,,
C115,C(CN=O)c1cnncn1,,,,,
C116,C(#CC1CNC(c2ccccc2O)N1N)O[N+](=O)[O-],,,,,
C117,CC#CC1NNCNC1C1CCCC(C)C1c1cnncn1,,,,,
C118,N1CNNCN1c1ccc(O)cc1,,,,,
C119,C(C(=C)C1NNCCC1)C1CNN(c2ncccc2)N1,,,,,
C120,N1N(C)NNC(O)C1c1ncncn1,,,,,
C121,C1NCNN1C1(C2N(C3NNN(Cc4ccccc4)N3)CNN2)NNNN1,,,,,
C122,N1NNN(C2CCCCC2C(=O)N)CC1,,,,,
C123,C(#Cc1nncnc1)C1CNNC1,,,,,
C124,CC(=CC1CNNC1)CC,,,,,
C125,CC1CCC2(C(=C)c3nnnnc3)C(C1)CCCC2C1NNNCN1,,,,,
C126,CC#Cc1cnn[nH]1,,,,,
C127,C1NCN(c2cnccc2)N1,,,,,
C128,C1N(C(=O)C)C(C(=O)O)(c2c[nH]nn2)NN1C1CNCN1,,,,,
C129,C(=C)c1c[nH]cn1,,,,,
C130,C1CN(N(C(=N)NO[N+](=O)[O-])O)CN1N1CNNN1,,,,,
C131,C1(OC(=O)N)CNNN1,,,,,
C132,C1NNN(C2CNNC2)N1n1cccn1,,,,,
C133,N1CCN(c2cnc[nH]2)CN1,,,,,
C134,N1NNC(O)CC1,,,,,
C135,C1(C#N)(c2ccccc2O)CNCN1,,,,,
C136,CC1C(C(=O)N)CC(N=O)CC1,,,,,
C137,N1CCC(c2c[nH]cn2)CC1,,,,,
C138,C(CCC=N)N1CCNC1,,,,,
C139,N1(C#N)C(N=NO)CCC(C2CCCCC2O)C1,,,,,
C140,C1(N2CNCN2)CN(C2(OC(=O)N)CCNN2)CC(CC=C)N1,,,,,
C141,C1(n2ccnn2)CCC2(C3NNNCN3)CCCCC2C1,,,,,
C142,CC(=C)c1nnncc1,,,,,
C143,N1NNC(C#N)C(C2CCC3C(C2)CCCC3)C1c1nnn[nH]1,,,,,
C144,CC1NC(C2NCCNN2)C(C2(CCC)CNNCN2)CC1,,,,,
C145,CC1CCCC(c2nncnn2)C1,,,,,
C146,N1N(C#CC)CCC(C2CCCC(C)(C3CCNN3)C2)(n2cncn2)C1,,,,,
C147,N1CN(C2(c3ncc[nH]3)NCNCN2)NCN1CC=C,,,,,
C148,C(CC1N(C2NCCN2)NN(C=C)CN1)C1CCCCC1,,,,,
C149,N1CNC(c2nnnnc2)CC1,,,,,
C150,N1(OO)CCNCN1,,,,,
C151,C1(C2CNCN2)(c2cnc[nH]2)NCNN1,,,,,
C152,C1(c2nnncc2)CNNN1,,,,,
C153,C1CN(C2CNNN2C(=O)C)NC1,,,,,
C154,C(C1CCC(N=[N+]=[N-])CC1)(OC(=O)N)CC#C,,,,,
C155,C1(CC(NN)c2cnccc2)NCNN1,,,,,
C156,CC#CC(C=C)n1ccnc1,,,,,
C157,C1(C2CCCC(C)C2)CCC(C2CC(O)(C=O)CC(c3ccc4ccccc4c3)C2)CC1,,,,,
C158,N1C(N2CCN(NN)N2)N(c2ccc3c(c2)cccc3)CCC1C(=O)[N+](=O)[O-],,,,,
C159,N1N(C(=O)C2C(NC(=N)N)CNN2)CC(OC(=O)N)CC1,,,,,
C160,C1C(c2nc[nH]n2)NCN1,,,,,
C161,C1CNNN1C1N(n2ccnn2)NNN1C1NNNC(O)C1,,,,,
C162,C1CN(c2ncccc2)NN1,,,,,
C163,C(C1CCCCC1)n1cccn1,,,,,
C164,C1CNCC(C2N(n3cncn3)CNN2)N1,,,,,
C165,C1(C2NC(N3CCNC3)C(c3ncccc3)N2)CNN(C=CC)N1,,,,,
C166,N1N(N=[N+]=[N-])N(N)CCC1C(=O)N,,,,,
C167,N1CN(c2c[nH]nn2)CNC1,,,,,
C168,N1C(C(=O)[N+](=O)[O-])CCCC1C(C#C)C1(C#C)NCCNC1,,,,,
C169,C1NCN(C)N1,,,,,
C170,N1NC(C2CNNN2)CC(c2ccccc2O)C1,,,,,
C171,CC#CC(=O)C,,,,,
C172,N1(CC2CCCCC2)CNC(O[N+](=O)[O-])CC1(C#C)c1c(O)cccc1,,,,,
C173,C1(C2NCC(C#N)NC2)(C2C(O)CC(n3cncn3)CC2)CCCCC1,,,,,
C174,C(=C)(C)N([N+](=O)[O-])c1ccc(C)cc1,,,,,
C175,N1N(C2CNNN2)NC(N=O)CC1CC#C,,,,,
C176,N1CNC(c2ccc(O)cc2)NC1,,,,,
C177,C1(N=O)C(C2CNCC(C3CCCCC3)C2)NCN1N,,,,,
C179,N1NNN(c2ncccc2)CC1,,,,,
C180,C(CCC1CCC(c2nnnnc2)CC1)(N)C1C(O)CCCC1,,,,,
C181,Cc1c[nH]nn1,,,,,
C182,CC#Cc1nc[nH]n1,,,,,
C184,C(C#C)C#CC,,,,,
C186,C(=C)C1CCC2C(C1)CC(c1ncccc1)CC2,,,,,
C187,Cc1nnccc1,,,,,
C188,C(=C)c1cnnnc1,,,,,
C189,C1C(C2CCC(O)(C(=O)[N+](=O)[O-])CC2)N(C2CNNN2c2nncnn2)NC1,,,,,
C190,N1CNNC(CC=C)(C2NCCCC2C2CCCCC2)N1c1nnn[nH]1,,,,,
C191,C1CCC2C(c3cnncn3)CCCC2C1,,,,,
C192,N1CN(C2C([N+](=O)[O-])NNCC2)C(c2nnncn2)CC1N,,,,,
C193,C1CNN(C2CNN(NC(=O)O)C2)N1,,,,,
C194,N1(O)N(C(C2CCCCC2)c2cnncc2)NN(N2CNNN2)CC1,,,,,
C195,N1N(CC=C)CCC(C2NCCN2)(c2ccccc2C)C1,,,,,
C196,C1(C2N(O[N+](=O)[O-])CC(C3CNNN3)NN2)CC(c2nccnc2)C2CCCCC2C1,,,,,
C197,N1NC(c2nnnnc2)CCC1,,,,,
C198,N1N(C2CN(c3ncc[nH]3)NN2)C(C2CCC(O)CC2)CCC1,,,,,
C199,N1CNNC(C2C(c3ccc(O)cc3)CCCC2O)N1,,,,,
C200,N1(C#CC)NCCCC1CC=C,,,,,
C201,C1C([N+](=O)[O-])N(c2ccc3c(c2)cccc3)NC1,,,,,
C202,N1CN(C2CNNN2)CNN1C=C,,,,,
C203,N1N(C2CCNN2)N(c2ncn[nH]2)CCC1,,,,,
C204,C1(n2cncn2)CCCCC1O,,,,,
C205,N1(C2CCNCC2)CN(C2N(Cc3ccccc3)NCCC2)NCN1,,,,,
C206,C1(C2CCNCC2)CC(C2NCNN2)CCC1(C#CC)c1cnc[nH]1,,,,,
C207,N1(C#C)C(C2N(N)NNN2)CCCC1,,,,,
C208,C1N(C2CNNC2)C(C2C(N)CC3C(C2)CCC(NN)C3)NN1,,,,,
C209,CC(=C)c1nccnn1,,,,,
C210,C1C(O[N+](=O)[O-])NNN1N=[N+]=[N-],,,,,
C211,C1(C2CCC3C(C2)CCCC3N)NC(C2CNNN2)NN1,,,,,
C212,N1C(C2CCNN2)NCCC1C1C(N=O)C(O)CCC1,,,,,
C213,Cc1cccc(C)c1,,,,,
C214,C1CC(C2CCNCC2)CCC1c1cc[nH]n1,,,,,
C215,C1(O)N(N=NO)CNN1,,,,,
C216,C1(c2ccn[nH]2)CNNN1,,,,,
C217,C(C(=C)N1CCC(N)N1)C#N,,,,,
C218,N1(N2CC(C)(c3ccn[nH]3)NC2)NNCCC1,,,,,
C219,N1CNC(C2NNCNC2)(c2cc(O)ccc2)NN1,,,,,
C220,CC1C(c2ncccc2)CCCC1,,,,,
C221,C1(C=N)CNC(C2CCNN2)CN1C(=O)O,,,,,
C222,N1NCC(c2nnncc2)CC1,,,,,
C223,N1N(C#N)N(C(=O)C)CC(N=O)(n2cncn2)C1,,,,,
C224,CN1CC(c2ccn[nH]2)CN1,,,,,
C225,CC1C(C2CCNN2OC(=O)N)CC(C(=O)O)CC1,,,,,
C226,C(#C)c1cnncc1,,,,,
C227,N1C(C(=O)N)NCN(C(=O)OC2N(c3nnnnc3)CNN2)N1,,,,,
C228,N1(N2CN(C3CCNN3)NN2)NCCC(C)C1,,,,,
C229,C1CNN(C2NNNNC2)N1C1CN(O)NC1,,,,,
C230,C1C(C2NCN(NC(=N)N)CN2C2NCNCN2)CCC(CC=C)C1,,,,,
C232,C(#C)C1(c2c[nH]nn2)CCCCC1,,,,,
C233,N1(OC(=O)N)CN(C(=O)O)CCC1c1nc[nH]n1,,,,,
C234,N1CCNC(C2CCC3C(C2)CCCC3)(c2nnncn2)N1,,,,,
C235,N1CCCCC1C(=O)O,,,,,
C236,N1CC(CC2CCCCC2)C(NN)C(O)C1,,,,,
C237,N1C(C(=O)O)CNCN1,,,,,
C238,C(C)c1cnn[nH]1,,,,,
C239,C1C(C#C)NNC1,,,,,
C240,C1CNC(C2NCCNN2)(NC(=N)N)N1,,,,,
C241,N1CNNC(C2NNC(C(=O)O)CC2)N1,,,,,
C242,N1NNCC(C2CCCCC2CC(=O)N)C1n1cccn1,,,,,
C243,C1(C2CCCCC2CC2NC(C3(c4c(O)cccc4)CNNN3)CCC2)CNNC1,,,,,
C244,Cn1cnnn1,,,,,
C245,C1C(C)CC(C2NNCCC2)CC1OC1(c2nnnnc2)CNNC1,,,,,
C246,C(Cc1nncnn1)C,,,,,
C247,N1(C2CCC(C)CC2)C(N2C(c3c[nH]nc3)NCN2)CCCC1,,,,,
C248,C(C#C)(C1CNCN1CC=C)NN,,,,,
C250,C1C(C(C=C)N=O)NNC1,,,,,
C251,C1C(C2CNNC2)CC2CCC(n3cncn3)CC2C1,,,,,
C252,C(#CNC1CCCC(C)C1)c1ccn[nH]1,,,,,
C253,C(C#CN=NO)c1nnncn1,,,,,
C254,N1C(C2CNN(O)N2)NNCN1,,,,,
C255,N1CCNC(C2(C(=O)N)NCNN2)N1,,,,,
C256,C1C(C=CC)C(O[N+](=O)[O-])C(C=CC)CC1O,,,,,
C257,CC(Cn1cncn1)N=NO,,,,,
C258,C#CC1C(O)CCC(CC)C1CC1(O)CCCCC1,,,,,
C259,C1CC(C=CC)(C2CCCCC2)C(C)CC1C1NNNN1,,,,,
C260,C1C(C2CCCC3C2C(O)CCC3)CC2CCC(C3CNCN3)CC2C1,,,,,
C261,N1CN(C2NN(C3CN(CCC)CCC3)CNN2)CN(C#C)C1,,,,,
C262,C1CC(C2CNNN(CC#C)C2)CCC1,,,,,
C263,N1NN(C2CNN(C3NNCCC3)C2)NC(C2C(c3ccc(O)cc3)NNNC2)C1,,,,,
C264,C1CCC(N=O)(c2c[nH]nn2)CC1C1CCCC2C1CCCC2,,,,,
C265,N1(N2CCNC2)CN(C2(C3CNNC3)CCC3C(C2)CC(c2cnnnc2)CC3)CNN1,,,,,
C266,C1CNCN1N1CNNN1c1c[nH]nn1,,,,,
C267,C1CC(C(=O)O)CCC1O,,,,,
C268,N1(C2CCNN2)C(C2NNNNC2)NCC(C2C(c3ccncc3)NNCC2)C1,,,,,
C269,C(C#C)c1nncnc1,,,,,
C270,N1CN(c2cnc[nH]2)CCC1,,,,,
C271,C(CC)NC(=N)N,,,,,
C272,N1NNN(C#CC)CC1c1nncnn1,,,,,
C273,C(C(=C)C1(c2cnc[nH]2)CCCCC1O)C1NCNN1,,,,,
C274,C1C(C2C(O)(c3c[nH]nc3)CCCC2)NN(C2NCNN2)C1,,,,,
C275,N1(C2CC(O)C(C3CCCC4C3([N+](=O)[O-])CCCC4)CC2)NNN(N=NO)CC1,,,,,
C276,C=Cc1ncccc1,,,,,
C277,C1N(c2nnn[nH]2)CNN1C=O,,,,,
C278,N1CNCCC1CC#C,,,,,
C279,C1CCC2(c3c(O)cccc3)CCCC(C3NCCN3)C2C1,,,,,
C280,CC#CC1NN(c2nncnc2)CNN1C1NNCNC1,,,,,
C281,C1(C2CNNN2C=CC)CNCCN1C1CNNCC1,,,,,
C282,C1CCC2(N3CCNN3)C(C3N(c4nnncc4)CNN3)CCCC2C1O,,,,,
C283,C(CC1CCCC(C2CN(C3CNNN3)NC2)C1)C(=O)N,,,,,
C284,C1C(c2ncc[nH]2)C(C=O)CCC1,,,,,
C285,C(CC(=O)O)NC(=N)NC1NNCNN1C#C,,,,,
C286,N1(c2ccncc2)C(C#C)CCCC1,,,,,
C287,N1C(C#N)NCN(c2cnnnc2)N1,,,,,
C288,N1(n2cncn2)CCCC(N=NO)C1,,,,,
C289,C1C(N=N)CC2CC(OO)CCC2(N2CCNN2)C1,,,,,
C290,C1C(C2NCCCC2c2ccc(C)cc2)NNC1N=N,,,,,
C291,CC#CC1CCC(C2(C=O)NNCNN2)C(C)C1,,,,,
C292,N1(C2(C=C)CCCCC2)CCNCN1,,,,,
C293,N1(C2CCC3(C4N(c5ccncc5)CNN4)C(C2)CCCC3)CNCNC1,,,,,
C294,C(C=CC1(C2NNNN2)CC(C=CC)CCC1)C=O,,,,,
C295,N1C(N)N(C2(c3ncc[nH]3)N(C=O)CCCC2)CNN1,,,,,
C296,C1C(C2N(OO)NNN(c3cc[nH]n3)C2)NCN1,,,,,
C297,N1CCNCN1CC#C,,,,,
C298,N1CNCNC1N,,,,,
C299,N1N(N2CNNN2)NNCC1OO,,,,,
C300,N1(N=O)CCNC(N2CNNN2)(C#N)N1N=[N+]=[N-],,,,,
C301,N1CN(C2CCC(C)CC2)CN(C2(c3cccc4c3cccc4)CNNN2)C1,,,,,
C302,C1(N)CCCCC1O,,,,,
C303,CC(N=NO)C(=O)O,,,,,
C304,CC=CC1NCNN1c1cnncn1,,,,,
C305,C(C1NNCN(N2CCNC2)C1)C(=O)N,,,,,
C306,N1(c2nnncc2)NN(N2CNNN2)CCC1(C1NNNCN1)N[N+](=O)[O-],,,,,
C307,C1(CCC)CN(C#N)NC1OC(=O)N,,,,,
C308,CNC1NCNC(c2ccccc2C)N1,,,,,
C309,N1NNN(n2cnnn2)CC1,,,,,
C310,C(=C)(N)c1cnnnc1,,,,,
C312,C(C)(N=NO)N=N,,,,,
C313,N1NNN(C2C(O)(C3CCNN3)C(C)CCC2)C(C(=O)O)C1,,,,,
C314,N1C(C2CC(C(=O)N)CCC2O)CNC(C2CCC(C)(C3CNNCC3)CC2)N1,,,,,
C315,C(C1CCC(c2cc[nH]n2)CC1O)C1NNCCC1,,,,,
C316,N1(C2CCNCC2)N(N=NO)NCCC1,,,,,
C317,C(CN1CCCN1)C1NNNN1C(=O)O,,,,,
C318,N1(C2CCCC(C)C2)NC(CC#C)C(N2CCN(c3ccc(C)cc3)C2)CC1,,,,,
C319,C=Cc1ccc(C)cc1,,,,,
C320,N1CNC(C2CNNN2)C(c2c[nH]nn2)C1,,,,,
C321,N1(N=[N+]=[N-])NCCCC1C1NNCNC1,,,,,
C322,N1NCC(Cc2ccccc2)C(N=NO)C1,,,,,
C323,C1CN(c2nccnn2)CCN1,,,,,
C325,N1(CC2CCCCC2)CCC(C2N(C(=O)N)NNNC2)CC1,,,,,
C326,C1C(CC=C)NCC(C2CCC3C(C2)CCCC3)(C2NC(c3ccc(C)cc3)CCC2)N1,,,,,
C328,N1(C2CCCCC2)CCN(C2CNNN2)CN1C1NCNCN1,,,,,
C329,N1C(N2C(N=[N+]=[N-])CCN2)CN(C=C)CN1,,,,,
C330,N1NNC(C=CC)CC1,,,,,
C331,CCCC1CC(C(=O)O)C(O)CC1C,,,,,
C332,C1CCC2(C3CCNN3)CCC(C3CCC(C)CC3c3nncnc3)CC2C1C(=O)O,,,,,
C333,C1(C#CC)CN(CC=CC(=O)OC2CNNNC2)CN1,,,,,
C334,N1C(N=O)C(N=N)(CC#C)N(C2NNCCC2)CN1,,,,,
C335,N1(c2nccnc2)CN(O)NC([N+](=O)[O-])N1C1NNNNC1,,,,,
C336,N1CC(C2CNN(N=N)NC2)C(C2CNCN2)CC1,,,,,
C337,N1N(C=CC)CCCC1,,,,,
C338,C1C(n2cnnn2)NCN1C1CCCC(C)C1,,,,,
C340,CC(Cc1cnncn1)C1CNNN(C2NCC(CC)NC2)C1,,,,,
C341,C1(c2ncccc2)NCNN1C,,,,,
C342,C1(O)N(c2cc(O)ccc2)C(OO)NN1C1NCNCN1,,,,,
C343,C1N(n2ccnn2)NNN1,,,,,
C344,C1C(C2(n3cnnn3)CCC(O)CC2)CCCC1O,,,,,
C345,N1CN(C(=O)O)CNC1c1ncn[nH]1,,,,,
C346,N1CNCN(OO)N1,,,,,
C347,C(CN=O)C1CCCC2(C3CCCCC3)C1(N)CCCC2,,,,,
C348,C1CCC2CCC(N=NN=NO)C(N=NO)C2C1,,,,,
C349,N1(O)CC(N=NOc2ccc(C)cc2)CCC1C(=O)[N+](=O)[O-],,,,,
C350,N1(CC=C)CC(C2CC(O)CC(C)C2)N(O)CN1,,,,,
C351,CC1NC(C2C(O)CCC(C=C)C2)C(c2ccc(O)cc2)NC1,,,,,
C352,N1(n2ccnc2)CC(NC(=N)N)NCN1,,,,,
C353,CC=C(C[N+](=O)[O-])C1CCCC2C1CC(c1ccncc1)CC2,,,,,
C354,N1(C2CNCCC2)C(C(=O)O)NCNC1O[N+](=O)[O-],,,,,
C355,C1CNN(c2ccc(O)cc2)N1,,,,,
C356,N1C(c2nnnnc2)NCNN1,,,,,
C357,C(C(CN(C(=N)N)OO)C#CC)c1nnn[nH]1,,,,,
C358,N1(C(=O)[N+](=O)[O-])CCCC(C#CCC2(c3ccc4ccccc4c3)CNNNC2)C1,,,,,
C359,N1NNNC(CC)C1(C#CC)C1N(c2cc[nH]n2)CNCN1,,,,,
C360,C(C=C)C1NCC(N)CC1,,,,,
C361,C1(N)(OC(=O)N)C(C2C([N+](=O)[O-])CNN2)NNC1,,,,,
C362,C1CNN(c2nnnnc2)N1,,,,,
C363,C1(c2c[nH]nn2)CCCCC1,,,,,
C364,C(#C)C1NNCN(CC(C)c2ccc3ccccc3c2)C1,,,,,
C365,CC1(C(=O)O)C(C2CN(c3ccn[nH]3)NCC2)CCC2C1CCCC2,,,,,
C366,C1C(c2nnncc2)CCCC1,,,,,
C367,C(#C)C1CNNCN1C(=O)O,,,,,
C368,C1CNC(C(=O)O)C(CC(C)C2(c3cc[nH]n3)CNNCC2)N1,,,,,
C369,C(C)C1(C2NNN(CC=C)CN2)C(CC=C)CNN1,,,,,
C370,C=CN=NO,,,,,
C372,N1CC(N=O)C(C2NNCCC2c2cnncc2)([N+](=O)[O-])CC1,,,,,
C373,CC(=O)N,,,,,
C374,C1(c2cc(O)ccc2)NN(NC(=N)N)NN1,,,,,
C375,C1CN(C2NNCNN2)CC(N=[N+]=[N-])N1,,,,,
C376,N1CCCC(C2(C3CC(O)CCC3)CCC3C(C2N=O)CC(c2cnn[nH]2)CC3)C1,,,,,
C377,C1(C2(NN)CCNCC2)CNN(n2ccnc2)N1,,,,,
C378,N1(c2nnncc2)N(C2CCN(N=[N+]=[N-])CC2)CCCC1,,,,,
C379,C1C(C2(c3cccc4c3cccc4)CCCCC2)NCCN1,,,,,
C380,CCC1NC(C(=O)N)CN1,,,,,
C381,C1NN(CC)N(C(=O)O)N1,,,,,
C382,CC(C1(OO)NCNN1)c1nccnc1,,,,,
C383,C1(N=O)N(C(=O)O)C(OO)NN1,,,,,
C384,C1CNNC1n1ccnc1,,,,,
C385,C(C#C)c1cnncc1,,,,,
C386,C1C(c2ncc[nH]2)NCN1C=O,,,,,
C387,CC1NCCN(C2(c3ccc(O)cc3)NCNN2)C1,,,,,
C388,N1CN(N2C(O[N+](=O)[O-])CNN2)N(C2NNNCN2c2ncc[nH]2)CN1,,,,,
C389,C1(OC(=O)N)CCCCC1,,,,,
C390,Cc1nnn[nH]1,,,,,
C391,C1NC(C(=O)N)NN1CC=C(C(=O)[N+](=O)[O-])CCC,,,,,
C392,CN=NOc1nccnc1,,,,,
C393,N1(C2N(c3c[nH]nn3)NNCC2)C(CC=C)CNCN1,,,,,
C394,C(C)C1NNNCN1C1(C2CCC3C(C2)CCCC3)CCC(C#N)CC1,,,,,
C396,C1N(N=O)C(C(=O)[N+](=O)[O-])NN1,,,,,
C397,C1C(N=N)NNN1,,,,,
C399,CC1CCCC(C2N(C=N)CNN2)C1,,,,,
C400,N1N(c2nnnnc2)N(C=C)CCC1,,,,,
C401,N1NNC(N)CC1(C1CC(C2CNNCC2)NN1)[N+](=O)[O-],,,,,
C402,C1N(N)N(C2NCN(c3ccc(C)cc3)N2)NN1C=C,,,,,
C403,CC#Cc1cc(O)ccc1,,,,,
C404,N1CC(C2(CCC)CCC(O)(C3NNNNC3)CC2)NC(c2ccccc2C)N1,,,,,
C405,C(C#C)c1nnncn1,,,,,
C406,N1C(C2CCCC3(c4cccc(C)c4)C2CCCC3)NNCN1NN,,,,,
C407,C1(C#CC2(c3cnccc3)CCC(O)CC2C2C(O)CCCC2)CNCN1,,,,,
C408,N1(c2c(O)cccc2)CCCCC1,,,,,
C409,CC1CC(C2CCCCC2(C)c2ncc[nH]2)CCC1,,,,,
C411,C1CN(NC(=N)N([N+](=O)[O-])C(=O)O)CN1c1cc(O)ccc1,,,,,
C412,C(C#C)(C=CNN)CC1CCCC(C)C1,,,,,
C413,C1NN(c2ccn[nH]2)NN1,,,,,
C414,N1NNNCC1N[N+](=O)[O-],,,,,
C415,N1C(c2cnc[nH]2)NNCN1,,,,,
C417,C(Cc1nccnc1)C1NCCN1,,,,,
C418,C#CC1CNN(C2NNC(Cc3ccccc3)NC2)N1,,,,,
C419,C1(C2C(c3ccc(C)cc3)C(O)CCC2)NCNN1NC(=N)N,,,,,
C420,C1(C2C(O)C(N3CCNC3)CC(N3CCNN3)C2)NN(N[N+](=O)[O-])NN1,,,,,
C421,C(C(C=C)C1CNCCC1)C1NC(O[N+](=O)[O-])NN1,,,,,
C422,N1NCCC(C2CNNNC2c2cc[nH]n2)C1,,,,,
C423,N1CN(C2CCCCC2)CCC1,,,,,
C424,N1(C#C)CNCNN1,,,,,
C425,N1CN(C=CC)NCN1,,,,,
C426,N1(C2(N)NCCN2)CNCCC1,,,,,
C427,C1(c2cnc[nH]2)CCC2CCCCC2C1,,,,,
C429,N1N(C(=O)O)NNCC1,,,,,
C430,N1(N=N)NC(N=N)C(C(=O)O)(O)CC1,,,,,
C431,C1N(C(=O)NC2CNCN2)CN(C(=O)O)N1,,,,,
C432,C1CN(c2nnncn2)NC1,,,,,
C433,C(C1CCC(NC(=N)N)CC1)c1cccc(C)c1,,,,,
C434,C1CC(N)CCC1N=[N+]=[N-],,,,,
C435,N1CCC(C(=O)O)CC1,,,,,
C436,N1CN(C2CC(O)C(C)CC2)C(c2ncc[nH]2)N(C)C1,,,,,
C437,C(C#C)(C1NNNC(N=N)(C2NCCN2)C1)c1ncncn1,,,,,
C438,C1CCC2C(C3CC(c4c[nH]nc4)CCC3)CCCC2C1,,,,,
C439,N1NC(C2CNC(C3NNC(c4nnncn4)NC3)N2)CCC1,,,,,
C440,C(C1CC(C2NNNN2)CCC1C1CCNCC1)C(=O)Oc1c[nH]nc1,,,,,
C441,N1(c2nnn[nH]2)CCCCC1,,,,,
C443,N1(C2CNN(c3nnncn3)NC2)NCCCC1,,,,,
C445,C1(C2CCC(COC(=O)N)(NN)CC2)C(C2CNCCC2)NNN1,,,,,
C446,C(C=C)C=C(C)C(=O)[N+](=O)[O-],,,,,
C447,C(C)(C1C(CC#C)C(O)CCC1)(N)c1cnccc1,,,,,
C448,C=Cc1c(O)cccc1,,,,,
C449,N1NCCC(c2ncccc2)C1,,,,,
C450,C1(C(=O)O)C(c2cnn[nH]2)CCCC1(O)C(=O)N,,,,,
C451,C1CNN(C(=N)C2CCC(C)(c3cnncc3)CC2)N1,,,,,
C454,C#CN1C(C2CNNN2)C(c2nncnn2)CN1,,,,,
C455,CC1C(C(=O)O)CNN1,,,,,
C456,N1CNCNC1N1CNNN1C(=O)[N+](=O)[O-],,,,,
C457,C1(C2(n3cnnn3)C(O)CCCC2)C(C(=O)[N+](=O)[O-])NNN1,,,,,
C458,CC1(C2C(C3NNCNC3)CC(O)CC2)CCCC(OC=O)C1,,,,,
C459,C1CCCC(C(=O)C)(c2ccc3c(c2)cccc3)C1O,,,,,
C460,N1NCCC(c2cnccc2)C1,,,,,
C461,C1CN(c2c[nH]nn2)NN1C,,,,,
C463,C1(C2CCC(C)CC2)CNN(C2C(c3nccnn3)C(O)CCC2)N1,,,,,
C464,C1([N+](=O)[O-])CC(NN)(C)C(C2NNNNC2)CC1,,,,,
C465,CC(C#C)c1cnncc1,,,,,
C466,N1(C(=O)O)CNCNC1C,,,,,
C467,C1C(C2CCC(O)CC2)C(O[N+](=O)[O-])C(C2CNNN2)CC1(O)C1CCCCC1,,,,,
C468,N1CNCCC1C1CNNN1c1nnncn1,,,,,
C469,N1CN(N2C(c3ccc4ccccc4c3)NNN2)NCN1,,,,,
